Date,City,Lon,Lat,Station,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2020-10-11,南投縣,120.959522,23.487614,467550,23,645.1,3165.4,3.1,3.1,100,5.9,70,9.0,80,0.0,0.0,...,0.0,...,0,...
2020-10-11,南投縣,120.959522,23.487614,467550,24,644.6,3156.8,4.3,4.3,100,5.8,70,8.4,80,0.0,0.0,...,0.0,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,1,644.3,3152.1,3.6,3.6,100,6.1,90,8.4,90,0.0,0.0,...,0.0,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,2,643.9,3151.7,4.2,4.2,100,6.7,100,10.1,110,0.0,0.0,...,0.0,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,3,643.9,3154.7,4.4,4.4,100,3.9,110,8.6,110,0.0,0.0,...,0.0,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,4,643.9,3161.6,4.2,4.2,100,6.1,110,8.6,120,0.0,0.0,...,0.0,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,5,644.3,3171.5,3.4,3.4,100,2.5,120,7.2,130,0.0,0.0,...,0.0,15.0,0,8.0
2020-10-12,南投縣,120.959522,23.487614,467550,6,644.6,3175.0,4.8,4.8,100,4.6,80,7.8,80,0.5,0.5,0.0,0.0,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,7,645.0,3177.9,5.3,5.3,100,7.6,100,11.1,120,0.0,0.0,0.7,0.45,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,8,645.5,3184.6,6.9,6.9,100,6.9,110,10.8,110,0.0,0.0,1.0,1.25,40.0,2,4.0
2020-10-12,南投縣,120.959522,23.487614,467550,9,645.7,3183.8,9.5,7.5,87,6.6,110,11.3,120,0.0,0.0,1.0,2.22,40.0,5,4.0
2020-10-12,南投縣,120.959522,23.487614,467550,10,646.0,3185.3,12.0,7.0,71,3.8,120,10.1,90,0.0,0.0,1.0,2.96,...,8,...
2020-10-12,南投縣,120.959522,23.487614,467550,11,645.7,3179.2,14.2,6.6,60,4.9,120,9.5,120,0.0,0.0,1.0,3.58,40.0,12,4.0
2020-10-12,南投縣,120.959522,23.487614,467550,12,645.1,3171.1,13.4,6.1,61,2.2,130,8.7,120,0.0,0.0,1.0,3.59,...,13,...
2020-10-12,南投縣,120.959522,23.487614,467550,13,644.8,3164.6,16.3,6.9,54,2.4,130,5.8,120,0.0,0.0,1.0,3.89,...,13,...
2020-10-12,南投縣,120.959522,23.487614,467550,14,644.3,3158.9,15.1,5.3,52,2.2,140,6.1,110,0.0,0.0,0.9,3.19,40.0,10,2.0
2020-10-12,南投縣,120.959522,23.487614,467550,15,644.0,3158.1,12.4,4.0,56,1.8,110,5.6,130,0.0,0.0,1.0,2.56,...,6,...
2020-10-12,南投縣,120.959522,23.487614,467550,16,644.2,3162.6,11.0,1.9,53,2.5,130,6.5,120,0.0,0.0,1.0,1.72,...,3,...
2020-10-12,南投縣,120.959522,23.487614,467550,17,644.4,3172.9,5.4,0.0,68,5.7,120,8.7,120,0.0,0.0,0.8,0.57,40.0,1,4.0
2020-10-12,南投縣,120.959522,23.487614,467550,18,644.4,3173.0,3.9,1.4,84,7.7,110,11.4,110,0.0,0.0,0.5,0.01,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,19,645.0,3178.7,5.0,-0.1,70,8.5,140,10.8,120,0.0,0.0,0.0,0.0,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,20,645.1,3178.5,4.6,0.7,76,8.3,140,11.2,130,0.0,0.0,...,0.0,30.0,0,3.0
2020-10-12,南投縣,120.959522,23.487614,467550,21,645.7,3182.2,5.3,-1.5,61,8.9,130,11.1,140,0.0,0.0,...,0.0,30.0,0,3.0
2020-10-12,南投縣,120.959522,23.487614,467550,22,645.8,3180.7,5.1,-2.9,56,8.8,130,11.2,130,0.0,0.0,...,0.0,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,23,645.8,3178.7,4.6,-2.5,60,4.9,130,11.8,120,0.0,0.0,...,0.0,...,0,...
2020-10-12,南投縣,120.959522,23.487614,467550,24,645.6,3177.8,4.0,-5.4,50,7.6,120,11.3,130,0.0,0.0,...,0.0,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,1,645.0,3166.3,4.3,-4.1,54,9.5,120,12.5,120,0.0,0.0,...,0.0,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,2,645.1,3169.2,4.2,-5.6,49,8.6,140,12.4,130,0.0,0.0,...,0.0,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,3,644.9,3169.7,4.3,-13.4,26,8.7,150,10.7,130,0.0,0.0,...,0.0,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,4,644.9,3171.8,4.0,-11.5,31,7.8,150,10.4,140,0.0,0.0,...,0.0,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,5,645.4,3185.3,3.6,-8.9,39,5.5,150,9.4,150,0.0,0.0,...,0.0,40.0,0,0.0
2020-10-13,南投縣,120.959522,23.487614,467550,6,645.7,3190.3,4.0,-9.8,36,8.4,120,10.7,120,0.0,0.0,0.1,0.0,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,7,646.4,3193.8,7.5,-9.2,29,8.9,120,12.1,110,0.0,0.0,1.0,0.35,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,8,646.8,3196.3,10.1,-6.6,30,5.1,120,11.3,120,0.0,0.0,1.0,1.35,40.0,1,3.0
2020-10-13,南投縣,120.959522,23.487614,467550,9,647.3,3200.1,11.6,-7.2,26,5.6,110,10.0,100,0.0,0.0,1.0,2.18,40.0,4,3.0
2020-10-13,南投縣,120.959522,23.487614,467550,10,647.8,3204.3,13.7,-4.6,28,5.0,110,9.0,90,0.0,0.0,1.0,2.98,...,8,...
2020-10-13,南投縣,120.959522,23.487614,467550,11,647.5,3197.2,17.1,-2.4,26,2.9,100,8.2,100,0.0,0.0,1.0,3.6,40.0,11,3.0
2020-10-13,南投縣,120.959522,23.487614,467550,12,647.2,3193.0,18.0,0.5,31,2.7,100,7.1,80,0.0,0.0,1.0,3.6,...,13,...
2020-10-13,南投縣,120.959522,23.487614,467550,13,646.7,3187.1,17.2,-0.1,31,2.8,100,5.8,100,0.0,0.0,1.0,3.6,...,13,...
2020-10-13,南投縣,120.959522,23.487614,467550,14,646.2,3181.7,16.4,-0.3,32,2.6,120,5.6,120,0.0,0.0,1.0,3.27,40.0,10,4.0
2020-10-13,南投縣,120.959522,23.487614,467550,15,646.0,3182.0,13.9,-1.1,36,2.7,130,5.6,110,0.0,0.0,1.0,2.66,...,6,...
2020-10-13,南投縣,120.959522,23.487614,467550,16,646.2,3191.5,8.3,-1.1,52,1.0,90,5.9,130,0.0,0.0,1.0,1.73,...,3,...
2020-10-13,南投縣,120.959522,23.487614,467550,17,646.2,3195.8,5.0,-4.0,52,5.0,100,8.2,100,0.0,0.0,0.9,0.63,40.0,1,4.0
2020-10-13,南投縣,120.959522,23.487614,467550,18,646.2,3196.4,4.1,-2.3,63,8.2,80,10.5,90,0.0,0.0,0.3,0.0,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,19,646.6,3198.0,3.5,0.9,83,10.8,100,13.9,100,0.0,0.0,0.0,0.0,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,20,647.4,3204.8,3.8,3.0,95,9.7,110,15.3,100,0.0,0.0,...,0.0,40.0,0,6.0
2020-10-13,南投縣,120.959522,23.487614,467550,21,647.5,3204.5,3.7,0.0,77,10.7,110,14.3,100,0.0,0.0,...,0.0,30.0,0,6.0
2020-10-13,南投縣,120.959522,23.487614,467550,22,647.9,3207.8,3.2,3.2,100,9.8,110,13.2,120,0.0,0.0,...,0.0,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,23,647.5,3198.4,3.5,3.5,100,11.4,110,14.8,120,0.0,0.0,...,0.0,...,0,...
2020-10-13,南投縣,120.959522,23.487614,467550,24,647.0,3191.2,3.3,3.3,100,10.8,100,14.7,90,0.0,0.0,...,0.0,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,1,646.9,3190.7,3.4,3.4,100,8.1,110,14.9,100,0.0,0.0,...,0.0,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,2,646.8,3190.5,3.3,3.1,99,8.0,100,13.0,110,0.0,0.0,...,0.0,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,3,646.6,3189.2,4.7,4.7,100,8.6,70,11.2,70,0.0,0.0,...,0.0,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,4,646.5,3194.6,4.6,4.6,100,9.1,90,12.1,100,2.0,0.3,...,0.0,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,5,646.3,3198.6,2.3,2.3,100,11.7,90,16.2,100,4.0,0.8,...,0.0,20.0,0,10.0
2020-10-14,南投縣,120.959522,23.487614,467550,6,646.9,3206.7,2.7,2.7,100,9.2,80,19.1,100,1.0,1.0,0.0,0.0,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,7,646.9,3205.5,4.3,4.3,100,13.1,100,17.3,100,2.0,0.5,0.0,0.11,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,8,647.7,3214.4,5.0,5.0,100,10.7,100,17.1,100,0.0,0.0,0.0,0.7,6.0,1,10.0
2020-10-14,南投縣,120.959522,23.487614,467550,9,648.0,3220.9,2.7,2.4,98,8.9,110,12.4,100,0.0,0.0,0.1,1.19,30.0,3,6.0
2020-10-14,南投縣,120.959522,23.487614,467550,10,648.4,3219.6,8.8,3.4,69,8.9,100,12.2,100,0.0,0.0,0.3,1.98,...,6,...
2020-10-14,南投縣,120.959522,23.487614,467550,11,648.3,3213.0,13.3,2.8,49,5.9,100,11.1,100,0.0,0.0,0.8,2.89,40.0,10,6.0
2020-10-14,南投縣,120.959522,23.487614,467550,12,647.9,3212.3,9.6,-0.1,51,5.6,90,10.7,80,0.0,0.0,0.5,2.9,...,11,...
2020-10-14,南投縣,120.959522,23.487614,467550,13,647.3,3205.3,9.0,-1.0,49,5.7,100,11.1,120,0.0,0.0,0.0,1.95,...,8,...
2020-10-14,南投縣,120.959522,23.487614,467550,14,647.1,3199.3,12.1,0.9,46,4.5,100,8.6,120,0.0,0.0,1.0,3.38,40.0,10,4.0
2020-10-14,南投縣,120.959522,23.487614,467550,15,646.8,3197.7,8.8,-1.1,50,4.5,110,8.8,120,0.0,0.0,1.0,2.5,...,6,...
2020-10-14,南投縣,120.959522,23.487614,467550,16,646.6,3196.6,7.6,-2.9,47,4.9,100,8.9,120,0.0,0.0,1.0,1.73,...,3,...
2020-10-14,南投縣,120.959522,23.487614,467550,17,646.5,3202.3,4.0,-4.5,54,8.2,100,11.7,120,0.0,0.0,1.0,0.8,40.0,1,4.0
2020-10-14,南投縣,120.959522,23.487614,467550,18,646.3,3199.9,3.5,-6.6,48,12.8,110,15.2,100,0.0,0.0,0.5,0.0,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,19,646.6,3201.8,3.5,-7.7,44,12.1,110,15.3,110,0.0,0.0,0.0,0.0,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,20,647.3,3209.0,4.1,-8.3,40,11.0,110,15.8,110,0.0,0.0,...,0.0,40.0,0,3.0
2020-10-14,南投縣,120.959522,23.487614,467550,21,647.7,3217.4,3.5,-7.9,43,11.4,100,15.4,110,0.0,0.0,...,0.0,30.0,0,4.0
2020-10-14,南投縣,120.959522,23.487614,467550,22,647.8,3211.6,3.6,-8.7,40,10.3,100,14.4,100,0.0,0.0,...,0.0,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,23,647.6,3204.5,3.1,-7.5,46,9.9,100,14.2,100,0.0,0.0,...,0.0,...,0,...
2020-10-14,南投縣,120.959522,23.487614,467550,24,647.3,3204.8,3.2,-7.9,44,10.7,90,13.9,110,0.0,0.0,...,0.0,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,1,646.8,3199.8,2.7,-7.2,48,12.3,100,14.9,110,0.0,0.0,...,0.0,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,2,646.3,3189.5,3.0,-7.8,45,12.6,100,16.6,110,0.0,0.0,...,0.0,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,3,645.8,3186.5,3.4,-8.5,41,14.0,100,16.9,110,0.0,0.0,...,0.0,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,4,645.6,3185.9,3.0,-9.0,41,11.9,110,17.6,110,0.0,0.0,...,0.0,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,5,645.8,3192.7,3.0,-9.6,39,13.4,100,16.5,100,0.0,0.0,...,0.0,40.0,0,6.0
2020-10-15,南投縣,120.959522,23.487614,467550,6,645.9,3193.9,3.5,-12.6,30,13.4,100,16.2,100,0.0,0.0,0.1,0.01,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,7,646.9,3203.4,6.1,-10.3,30,7.2,110,16.3,100,0.0,0.0,1.0,0.36,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,8,647.2,3204.3,8.0,-8.6,30,10.7,110,15.2,100,0.0,0.0,1.0,1.32,40.0,2,3.0
2020-10-15,南投縣,120.959522,23.487614,467550,9,647.7,3208.2,10.8,-8.3,25,8.8,100,15.1,100,0.0,0.0,1.0,2.19,40.0,4,4.0
2020-10-15,南投縣,120.959522,23.487614,467550,10,648.0,3209.8,12.6,-8.9,21,6.8,120,15.8,120,0.0,0.0,1.0,2.95,...,8,...
2020-10-15,南投縣,120.959522,23.487614,467550,11,647.8,3206.9,13.4,-7.2,23,6.0,120,12.6,130,0.0,0.0,1.0,3.6,40.0,12,2.0
2020-10-15,南投縣,120.959522,23.487614,467550,12,647.2,3199.2,13.4,-4.7,28,4.8,110,10.5,120,0.0,0.0,1.0,3.6,...,13,...
2020-10-15,南投縣,120.959522,23.487614,467550,13,646.7,3193.3,13.5,-5.8,26,4.5,130,10.6,120,0.0,0.0,1.0,3.6,...,13,...
2020-10-15,南投縣,120.959522,23.487614,467550,14,646.2,3189.1,11.3,-6.3,29,4.0,110,8.6,90,0.0,0.0,1.0,3.2,40.0,10,4.0
2020-10-15,南投縣,120.959522,23.487614,467550,15,645.8,3182.7,12.0,-8.1,24,5.0,130,9.0,100,0.0,0.0,1.0,2.63,...,6,...
2020-10-15,南投縣,120.959522,23.487614,467550,16,645.7,3187.1,7.6,-12.4,23,5.7,130,8.6,120,0.0,0.0,1.0,1.73,...,3,...
2020-10-15,南投縣,120.959522,23.487614,467550,17,645.7,3190.7,4.6,-16.2,20,7.2,120,9.8,130,0.0,0.0,1.0,0.67,40.0,1,4.0
2020-10-15,南投縣,120.959522,23.487614,467550,18,646.2,3195.4,5.4,-19.7,14,6.3,130,11.0,120,0.0,0.0,0.5,0.01,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,19,646.8,3199.4,5.9,-19.7,14,9.2,140,11.7,140,0.0,0.0,0.0,0.0,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,20,647.2,3204.5,4.0,-18.1,18,7.8,150,11.3,130,0.0,0.0,...,0.0,30.0,0,4.0
2020-10-15,南投縣,120.959522,23.487614,467550,21,647.5,3203.8,5.1,-18.7,16,7.0,140,10.6,150,0.0,0.0,...,0.0,30.0,0,4.0
2020-10-15,南投縣,120.959522,23.487614,467550,22,647.5,3201.4,5.4,-19.8,14,6.7,150,9.9,140,0.0,0.0,...,0.0,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,23,647.5,3200.4,5.5,-20.8,13,5.3,140,8.6,150,0.0,0.0,...,0.0,...,0,...
2020-10-15,南投縣,120.959522,23.487614,467550,24,647.2,3196.2,5.8,-20.9,13,5.2,120,8.2,120,0.0,0.0,...,0.0,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,1,646.7,3190.6,5.0,-19.8,15,4.8,100,7.0,130,0.0,0.0,...,0.0,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,2,646.4,3189.7,4.7,-20.0,15,5.3,110,7.5,120,0.0,0.0,...,0.0,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,3,646.3,3187.4,4.9,-19.9,15,4.4,110,8.2,110,0.0,0.0,...,0.0,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,4,645.9,3187.9,4.5,-19.4,16,5.6,100,7.1,110,0.0,0.0,...,0.0,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,5,646.3,3197.2,3.9,-17.4,19,4.6,150,7.2,130,0.0,0.0,...,0.0,40.0,0,2.0
2020-10-16,南投縣,120.959522,23.487614,467550,6,646.5,3197.8,4.7,-17.4,18,4.8,130,6.3,130,0.0,0.0,0.0,0.0,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,7,646.7,3199.0,5.4,-13.6,24,5.3,120,7.2,130,0.0,0.0,0.7,0.26,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,8,646.9,3198.0,10.3,-6.1,31,6.2,100,8.8,110,0.0,0.0,1.0,1.2,40.0,2,5.0
2020-10-16,南投縣,120.959522,23.487614,467550,9,647.4,3204.0,9.5,4.2,69,4.5,100,8.5,110,0.0,0.0,1.0,1.87,40.0,4,4.0
2020-10-16,南投縣,120.959522,23.487614,467550,10,647.3,3196.1,15.0,6.9,58,4.0,100,6.6,100,0.0,0.0,1.0,2.73,...,8,...
2020-10-16,南投縣,120.959522,23.487614,467550,11,647.0,3191.7,15.4,3.6,45,4.1,100,7.1,110,0.0,0.0,1.0,3.48,40.0,12,4.0
2020-10-16,南投縣,120.959522,23.487614,467550,12,646.5,3183.7,16.4,1.3,36,3.8,110,7.5,110,0.0,0.0,0.9,3.17,...,12,...
2020-10-16,南投縣,120.959522,23.487614,467550,13,645.9,3174.9,18.1,0.0,29,2.6,120,6.5,130,0.0,0.0,1.0,3.64,...,13,...
2020-10-16,南投縣,120.959522,23.487614,467550,14,645.5,3172.0,16.5,4.1,44,2.7,120,6.5,130,0.0,0.0,1.0,3.41,40.0,11,5.0
2020-10-16,南投縣,120.959522,23.487614,467550,15,645.1,3173.7,10.6,4.7,67,1.6,140,6.0,120,0.0,0.0,0.7,1.92,...,6,...
2020-10-16,南投縣,120.959522,23.487614,467550,16,644.8,3174.6,7.1,4.3,82,1.3,100,4.3,100,0.0,0.0,0.1,0.44,...,2,...
2020-10-16,南投縣,120.959522,23.487614,467550,17,644.8,3178.1,4.8,4.4,97,2.8,80,6.1,80,0.0,0.0,0.5,0.57,40.0,1,4.0
2020-10-16,南投縣,120.959522,23.487614,467550,18,645.1,3183.2,2.9,-1.8,71,6.6,100,7.6,100,0.0,0.0,0.3,0.0,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,19,645.5,3187.8,2.5,2.1,97,5.7,110,8.1,110,0.0,0.0,0.0,0.0,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,20,646.3,3190.6,3.8,-1.8,67,2.7,130,5.4,130,0.0,0.0,...,0.0,40.0,0,6.0
2020-10-16,南投縣,120.959522,23.487614,467550,21,646.5,3195.5,2.6,-5.8,54,2.4,60,5.4,90,0.0,0.0,...,0.0,40.0,0,2.0
2020-10-16,南投縣,120.959522,23.487614,467550,22,646.7,3192.1,2.2,-6.5,53,2.9,60,5.2,70,0.0,0.0,...,0.0,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,23,646.4,3187.7,2.3,-9.6,41,4.5,80,5.5,80,0.0,0.0,...,0.0,...,0,...
2020-10-16,南投縣,120.959522,23.487614,467550,24,646.1,3183.5,1.6,-11.9,36,3.5,80,5.9,90,0.0,0.0,...,0.0,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,1,645.9,3178.5,2.0,-13.4,31,2.8,70,6.0,80,0.0,0.0,...,0.0,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,2,645.3,3172.0,2.6,-12.3,32,3.5,50,4.5,70,0.0,0.0,...,0.0,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,3,644.9,3175.6,1.2,0.6,96,7.4,80,8.7,90,0.0,0.0,...,0.0,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,4,644.8,3177.6,2.0,2.0,100,8.7,80,11.0,80,0.0,0.0,...,0.0,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,5,645.0,3182.4,2.4,2.4,100,6.1,60,8.7,50,0.0,0.0,...,0.0,40.0,0,2.0
2020-10-17,南投縣,120.959522,23.487614,467550,6,645.1,3185.8,2.5,2.5,100,8.2,90,9.9,80,0.0,0.0,0.0,0.0,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,7,645.6,3189.7,4.9,4.9,100,4.0,50,11.9,60,0.0,0.0,0.5,0.31,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,8,646.0,3187.6,9.6,7.8,89,5.8,80,11.6,70,0.0,0.0,0.9,1.23,20.0,2,8.0
2020-10-17,南投縣,120.959522,23.487614,467550,9,646.3,3192.7,9.7,8.2,90,7.2,80,11.7,80,0.0,0.0,0.5,1.72,20.0,4,6.0
2020-10-17,南投縣,120.959522,23.487614,467550,10,646.3,3194.0,9.0,8.2,95,6.8,90,10.4,100,0.0,0.0,0.0,1.48,...,5,...
2020-10-17,南投縣,120.959522,23.487614,467550,11,646.1,3190.2,10.0,9.0,93,3.9,80,10.1,80,0.0,0.0,0.0,2.0,15.0,7,8.0
2020-10-17,南投縣,120.959522,23.487614,467550,12,645.8,3184.6,12.2,9.2,82,5.1,100,7.7,90,0.0,0.0,0.1,2.41,...,10,...
2020-10-17,南投縣,120.959522,23.487614,467550,13,645.1,3175.7,11.8,8.9,82,3.5,90,8.0,100,0.0,0.0,0.3,2.77,...,11,...
2020-10-17,南投縣,120.959522,23.487614,467550,14,645.1,3179.2,8.3,8.3,100,1.1,120,5.5,90,0.0,0.0,0.0,1.55,8.0,6,10.0
2020-10-17,南投縣,120.959522,23.487614,467550,15,644.8,3177.3,8.1,8.1,100,0.1,0,3.2,150,0.0,0.0,0.0,1.03,...,3,...
2020-10-17,南投縣,120.959522,23.487614,467550,16,644.8,3177.8,6.9,6.9,100,0.9,240,4.8,260,0.0,0.0,0.1,0.7,...,1,...
2020-10-17,南投縣,120.959522,23.487614,467550,17,644.9,3180.6,5.2,5.2,100,0.1,0,2.8,310,T,0.5,0.1,0.23,6.0,0,10.0
2020-10-17,南投縣,120.959522,23.487614,467550,18,645.1,3184.0,4.4,4.4,100,0.5,100,1.1,80,1.5,1.0,0.0,0.0,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,19,645.5,3186.2,4.4,4.4,100,0.0,0,2.0,70,1.0,1.0,0.0,0.0,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,20,646.1,3188.7,4.0,4.0,100,0.4,90,1.3,30,T,0.2,...,0.0,8.0,0,10.0
2020-10-17,南投縣,120.959522,23.487614,467550,21,646.5,3194.0,3.7,3.7,100,0.9,130,2.6,130,0.0,0.0,...,0.0,8.0,0,10.0
2020-10-17,南投縣,120.959522,23.487614,467550,22,646.4,3195.4,2.1,2.1,100,0.9,160,4.9,160,0.0,0.0,...,0.0,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,23,646.3,3192.6,2.4,2.4,100,1.6,110,3.9,100,0.0,0.0,...,0.0,...,0,...
2020-10-17,南投縣,120.959522,23.487614,467550,24,646.2,3189.0,2.2,2.2,100,5.8,110,7.6,110,0.0,0.0,...,0.0,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,1,645.6,3183.3,1.0,1.0,100,6.8,110,8.5,110,0.0,0.0,...,0.0,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,2,645.4,3184.7,1.2,1.2,100,6.0,120,8.3,120,0.0,0.0,...,0.0,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,3,645.0,3179.1,1.8,1.8,100,5.4,120,9.8,120,0.0,0.0,...,0.0,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,4,645.2,3182.6,2.2,2.2,100,6.4,110,8.2,100,0.5,0.1,...,0.0,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,5,645.1,3183.5,2.1,2.1,100,5.3,120,8.7,110,0.0,0.0,...,0.0,40.0,0,4.0
2020-10-18,南投縣,120.959522,23.487614,467550,6,645.7,3191.6,2.4,2.4,100,6.9,130,11.6,120,0.0,0.0,0.0,0.0,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,7,646.2,3196.2,3.9,3.9,100,7.5,120,11.0,120,0.0,0.0,0.0,0.44,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,8,646.8,3200.4,7.1,7.1,100,5.2,110,10.9,120,0.0,0.0,0.6,1.01,20.0,1,8.0
2020-10-18,南投縣,120.959522,23.487614,467550,9,647.3,3205.5,8.5,8.5,100,4.1,110,8.5,120,0.0,0.0,0.4,1.52,20.0,3,8.0
2020-10-18,南投縣,120.959522,23.487614,467550,10,647.1,3200.9,11.9,11.5,97,3.4,110,7.4,110,0.0,0.0,0.8,2.82,...,7,...
2020-10-18,南投縣,120.959522,23.487614,467550,11,646.9,3196.5,13.2,11.8,91,3.0,100,6.1,90,0.0,0.0,0.5,2.69,20.0,9,8.0
2020-10-18,南投縣,120.959522,23.487614,467550,12,646.4,3193.6,10.4,9.1,92,2.1,90,5.9,110,0.0,0.0,0.3,2.55,...,9,...
2020-10-18,南投縣,120.959522,23.487614,467550,13,645.8,3180.1,16.6,11.7,73,2.8,120,5.3,90,0.0,0.0,0.5,2.98,...,10,...
2020-10-18,南投縣,120.959522,23.487614,467550,14,645.5,3185.6,8.6,7.9,95,2.5,110,5.4,120,0.0,0.0,0.2,1.82,20.0,7,6.0
2020-10-18,南投縣,120.959522,23.487614,467550,15,645.4,3184.3,8.0,7.3,95,1.3,130,5.2,100,0.0,0.0,0.1,1.06,...,4,...
2020-10-18,南投縣,120.959522,23.487614,467550,16,645.5,3185.3,7.8,7.7,99,3.8,80,7.0,30,0.0,0.0,0.2,0.87,...,2,...
2020-10-18,南投縣,120.959522,23.487614,467550,17,645.4,3187.8,4.8,4.8,100,5.9,100,7.8,100,0.0,0.0,0.7,0.68,40.0,1,4.0
2020-10-18,南投縣,120.959522,23.487614,467550,18,645.8,3194.7,2.9,2.9,100,6.8,100,8.2,90,0.0,0.0,0.5,0.0,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,19,645.8,3193.1,2.7,2.2,97,9.2,90,11.2,90,0.0,0.0,0.0,0.0,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,20,646.4,3197.5,2.2,2.2,100,8.3,90,11.0,90,0.0,0.0,...,0.0,40.0,0,3.0
2020-10-18,南投縣,120.959522,23.487614,467550,21,646.7,3199.2,2.6,2.6,100,9.6,80,13.3,90,0.0,0.0,...,0.0,40.0,0,2.0
2020-10-18,南投縣,120.959522,23.487614,467550,22,646.4,3190.3,3.6,3.6,100,10.2,90,13.4,90,0.0,0.0,...,0.0,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,23,646.7,3192.9,3.3,3.3,100,8.9,80,13.5,80,0.0,0.0,...,0.0,...,0,...
2020-10-18,南投縣,120.959522,23.487614,467550,24,646.0,3186.9,3.6,3.6,100,9.6,100,13.8,80,0.0,0.0,...,0.0,...,0,...
2020-10-19,南投縣,120.959522,23.487614,467550,1,645.7,3175.9,3.5,3.5,100,10.7,100,15.6,100,0.0,0.0,...,0.0,...,0,...
